0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.0,450.6236,72.72192,4.153296,225.92401,1.0322182,732.54395,315.54657,713.591,13.126875,108.95936,105.6433,0.0,0.0,14.425897,88.31678,541.71216,0.023700709,6.2231803,0.0,0.0,893.83563,41.217587,63.50608,0.0,0.0,4.488291,0.2288999,1016.7451,128.78961,0.0,0.0,0.0,0.1972303,4.235675,30.094288,0.07821844,0.0,38.17013,0.050883852,0.92666787,27.63506,0.0,0.0,130.60136,0.0,544.4533,13.688739,28.80928,0.0011534302,0.0,10.675899,0.0,335.5437,187.85506,247.29002,921.9822,4.674055,0.024786351,0.0,0.031850666,0.017885525,0.0,0.0,58.8511,334.90112,0.0,0.07458575,320.26706,206.03467,0.0,505.52884,0.0,497.42834,73.802734,55.38764,0.0,443.1461,0.44550332,0.0,35.781128,0.35448432,0.0,48.346558,304.24753,0.0,397.59952,170.20657,0.0,0.20402178,896.6476,87.69343,826.1206,604.83374,1.1769375,0.7218646,1.0284297,0.0,2.8954785,0.045411963,591.408,238.39258,0.0,0.0,0.0,8.214224,379.73837,10.686444,6.5855303,0.45510244,12.209258,0.0,362.21863,421.35114,405.45963,9.449036,851.52246,264.10123,0.0,7.7514005,0.0,178.63725,153.40811,104.02725,161.49944,292.51862,0.6819402,108.22986
0.08665353,724.58746,83.03907,15.921499,281.74905,0.0010895228,1123.0422,509.2245,1041.9778,5.4165025,102.9893,151.20607,0.0,0.0,40.02236,108.140724,699.27966,0.9789663,8.208497,0.0,0.0,1191.3696,37.81155,104.22608,0.0,0.24247357,16.584011,17.639942,1166.1018,391.0229,10.085955,0.0,0.0,1.6132499,15.980031,42.592777,7.8619328,0.40398008,86.93464,1.0009865,26.802023,39.829136,0.0,0.31260517,108.6951,0.0,625.3276,34.280865,22.814812,5.413229,0.20867546,27.32977,0.29742354,448.41946,432.36786,476.35672,1298.5764,54.0447,0.40621012,0.0,0.0855643,0.0023531038,0.0,0.0,60.17711,416.51544,0.0,4.2581058,503.63547,278.65372,0.0,877.8454,0.0,696.35034,65.24445,133.39037,0.0,566.8659,0.0,0.110335976,46.549397,2.7138605,0.07069421,52.802242,377.1169,0.0,434.33582,396.1707,0.031168424,4.963535,1153.9565,227.39891,1205.271,839.8574,8.880491,28.059544,5.1304355,0.0,20.96548,44.744957,921.26685,306.77698,0.0,0.0,29.011263,56.50476,551.872,36.339478,2.4227316,2.5389256,21.497866,0.09276101,530.36554,513.49475,432.43634,25.642433,1091.8097,366.56393,0.1655499,20.916956,0.0,156.80014,276.73154,131.35728,302.6634,458.6264,52.567154,248.29651
0.0,78.890114,27.470312,11.480183,57.97908,0.0,176.59758,35.940926,234.23721,0.010354075,38.46535,10.13127,0.0,0.0,48.464455,75.66822,150.88,0.86769783,6.134661,0.0,0.0,257.2219,7.967901,20.367416,0.0,0.004748062,14.4410305,0.051594682,325.98233,8.617171,0.07700085,0.0,0.0,1.7989693,22.676346,36.273438,21.732294,0.0,2.7225204,3.081219,2.3136156,23.596436,0.0,2.1296568,27.20824,0.0,125.161285,57.316933,0.09956957,0.0,0.02019354,11.422128,0.21948905,123.41384,9.426799,19.557533,239.35864,1.239153,1.1562792,0.0,0.39607388,0.0,0.0,0.0,36.116955,91.98113,0.0,0.92910016,121.17372,119.42107,0.0,99.70123,0.0,189.52065,8.331715,23.55304,0.0,133.40916,0.016074985,0.20731297,3.441436,0.9889008,0.047216464,47.340958,61.53325,0.0,115.01634,24.096474,0.7134369,8.567219,237.09271,20.478222,266.09616,184.48232,13.476654,0.21763355,8.844922,0.0,9.156572,0.0,180.79147,45.438698,0.0,0.0,0.0,5.5093036,109.569595,19.06006,0.16124365,0.0,12.9131,0.0045769084,112.68923,162.42188,141.63052,2.7591517,267.1527,53.71549,0.037958674,19.54512,0.0,60.371296,81.893776,79.95517,10.603912,107.63922,0.09677005,62.529922
0.023898201,41.98299,9.965074,3.6398234,22.097353,0.04658141,65.14402,20.913052,71.8945,3.0147545,12.683699,7.834444,0.0,0.0,5.4283266,15.626882,50.29451,1.3283424,2.8085675,0.0,0.0,85.39645,8.161305,4.8113422,0.0,0.002439066,2.1325974,0.09779386,110.01369,6.9852285,0.22490822,0.0,0.0,0.606167,2.9175427,7.71366,0.9742804,0.048016366,4.288331,0.6724404,0.8701523,6.097566,0.016534543,0.059120752,12.011061,0.003223015,53.014015,1.8709083,4.9942665,0.08441271,0.10140986,2.6993942,0.4901303,26.163946,11.162994,19.454205,86.05366,2.3117807,0.43301433,0.0,0.11455251,0.03320991,0.0,0.02077796,8.93843,31.04861,0.0,2.02407,24.90654,21.983068,0.09503356,37.404568,0.0006723672,52.921307,10.612425,4.7331433,0.0,41.950153,0.26773623,0.36879063,7.1512494,1.9642444,0.0,8.857941,27.040344,0.0,43.151207,9.802155,0.14744233,1.0924469,86.31188,6.937998,78.324165,60.75748,2.4968626,2.2189589,1.6216677,0.0,3.11905,0.06116951,53.021378,22.958202,0.0,0.0,0.06891109,1.9428521,37.871605,1.8722638,0.34730023,0.9105723,2.2237835,0.0018721897,28.946928,47.46192,44.092007,0.7914422,84.08945,22.495113,0.0,2.2762346,0.046978407,24.79859,17.151722,11.585781,12.457988,28.730677,0.23564588,11.34082
0.0,1935.3602,38.843185,68.0714,595.6163,0.11903093,2912.9746,1283.0413,2574.1377,3.3478515,159.91618,219.7275,0.0,0.22003819,90.29704,208.59732,1247.4711,5.4708314,3.3423748,0.0,0.0,2475.635,17.308558,177.71237,0.0,0.079178125,63.650234,70.02419,1933.6279,1428.6715,60.936424,0.0,0.0,0.38288614,55.200443,81.148,29.4518,0.049182598,123.71357,16.298426,108.89126,31.993063,0.0,1.5612038,109.24035,0.0,1153.7554,73.81172,1.0867784,29.564075,0.0070995013,9.318497,1.1341121,890.8101,1463.8364,1443.2932,3017.8374,198.05522,6.9231615,0.7252192,10.583621,0.0,0.0,0.0,57.827583,685.32983,0.0,3.7018604,1414.1506,749.8116,0.28915912,2463.4458,0.0,1677.513,30.547276,361.05057,0.0,1237.3021,0.11678632,3.2168775,149.55655,6.104076,1.3147995,65.15222,733.79486,0.0,773.9225,1156.8196,0.18398882,21.51391,2289.4639,915.67346,2911.4485,1885.8198,20.569458,157.58899,36.446297,0.0,16.622604,209.57811,2343.151,493.56427,0.0,0.0,120.29267,253.26175,1234.4296,143.88463,1.7724019,0.39943168,43.482925,0.0,1249.0935,958.02594,729.7516,20.867977,2198.7888,719.9272,0.0,9.331858,0.7570794,99.293655,880.847,243.57167,883.7198,1263.3506,226.40755,781.9685
0.0,756.38214,52.85229,46.84758,246.03716,0.0,1095.3605,445.98785,985.51154,6.8980284,85.384254,96.14498,0.0,0.0,52.667053,108.312645,471.13022,2.9939263,5.6287084,0.0,0.0,977.34814,20.711655,81.03759,0.07118807,0.003437423,32.705772,52.43578,860.6432,503.07605,76.35543,0.0,0.0,0.5623877,23.484657,45.930496,12.974516,0.0,97.56314,6.9578204,37.968273,26.83288,0.0050425734,1.5014042,59.01148,0.38195327,474.96777,31.093906,12.349246,28.539684,0.0,10.256798,2.3159285,294.11313,514.6996,520.5294,1168.7587,102.45713,3.844841,0.0,5.545647,0.15646324,0.0,0.0,36.45269,253.4022,0.0,3.777459,486.8044,259.51422,0.7855319,845.8631,0.0,647.4461,43.42505,131.00366,0.0,425.66833,2.3296974,4.626875,91.36042,4.9168797,3.2810256,45.177364,263.0192,0.12775014,334.16672,416.68564,0.0,8.616388,899.38354,294.65112,1084.3917,723.02576,9.040059,91.74396,13.677692,0.0,9.998052,88.86858,821.54205,205.95761,0.0,0.0,76.27783,89.620514,486.98392,75.62529,0.1425568,0.36418658,40.122097,0.018664274,411.0963,446.89374,323.8985,7.7057104,888.7061,250.88377,2.4873285,13.918992,0.054222766,106.99555,314.15363,107.2449,320.25623,476.6141,108.87107,295.5697
0.001878428,79.55065,22.200983,14.111943,47.919353,0.026872959,144.76282,37.706146,183.00427,3.1631424,27.288568,15.093851,0.0,0.0,28.737429,54.54584,117.5722,1.6260875,3.5024397,0.0,0.0,203.87123,13.607824,14.309351,0.0,0.0,9.152757,0.058418784,256.6007,9.016193,0.0,0.0,0.0,0.8668746,23.002369,28.29383,21.126654,0.002669745,6.5063443,6.428239,3.8911731,17.8999,0.0,2.3108485,21.8638,0.0,109.43617,31.962038,2.0858855,0.0,0.0,7.7713118,0.4342862,77.35852,12.394114,30.905523,191.72183,2.4158509,2.5441644,0.0,0.8966329,0.0,0.0,0.0,22.29101,72.16209,0.0,2.6481798,80.411705,76.70533,0.0,86.0156,0.0,141.27663,18.84295,12.286337,0.0,106.09543,0.0,1.0281341,8.786713,1.73788,0.06716787,32.757854,59.558346,0.0,95.82278,21.432142,0.3629141,9.284781,191.69177,14.584408,203.42854,148.5679,8.949799,0.3461178,11.854289,0.0,6.917514,0.010286107,138.54816,42.458282,0.0,0.0,0.0,6.6697726,86.35825,12.203027,0.08963998,0.30805475,8.018306,0.0,77.858116,121.73493,109.433464,2.0682259,205.60324,47.952503,0.20295562,10.708389,0.0,52.59779,52.808678,48.10759,21.297709,78.121864,0.020553896,40.71487
0.0,406.48526,31.872177,89.858864,290.59775,0.0,668.86957,195.24174,715.0705,0.17267597,78.63934,26.363073,0.0,0.0,134.63295,126.0222,293.38736,10.406674,9.202845,0.0,0.0,679.12885,20.08921,44.711704,4.2655435,0.27213904,35.371418,5.017749,644.7701,296.25015,32.720165,0.0,0.0,4.978538,41.44516,58.87393,11.78493,0.28049883,29.295738,4.347519,4.9850373,24.87749,9.356542,1.7739463,60.438133,3.764143,273.16522,58.906017,0.12702,0.0,0.0,5.6264353,17.021332,259.3632,287.42938,199.07982,732.4858,114.01939,0.95900124,0.0,3.9269323,18.161375,0.0,0.0,44.23977,204.12494,0.0,0.73169535,398.98257,341.86353,4.34453,527.17053,0.6888388,496.46423,17.060472,85.2286,0.0,376.9101,2.1147785,25.304544,35.782448,1.3862917,3.4373486,53.23971,197.07236,1.3523002,229.08937,235.51276,0.0,6.969296,582.1922,265.85715,861.4123,564.32666,17.905437,95.98454,22.200872,0.0,18.782204,1.4885018,666.0463,134.56184,0.0,0.0,1.3569179,37.535686,313.6216,74.38774,0.0064786393,12.003509,80.014366,0.0,304.10547,509.2275,352.66412,18.522072,652.97144,199.65727,20.433365,24.237394,6.527801,83.1054,363.28668,147.58762,86.81767,332.07855,10.033876,325.70486
0.0,574.29254,46.901424,22.867895,236.52138,0.0,849.6731,367.69342,784.2284,10.77895,74.44194,84.11653,0.0,0.0,28.199408,58.47202,464.70193,4.0981493,5.635322,0.0,0.0,856.18445,21.567955,70.94761,0.0,0.014310126,16.224339,16.07266,825.1943,339.90793,16.355154,0.0,0.0,0.58596164,2.230202,19.610268,0.11533122,0.5789491,54.644142,0.0383871,24.169394,17.048986,0.23551764,0.0,77.06091,0.0,451.52484,4.102691,22.38029,0.8557128,0.010738834,6.429847,0.16950673,286.46866,351.2772,371.49063,980.1054,79.63501,0.011517611,0.0,0.0014741543,0.9564261,0.0,0.0,35.828392,277.56787,0.0,3.7538354,370.06644,215.05844,0.25587133,675.4258,0.0,513.4264,53.83218,101.38244,0.0,407.96536,0.041755013,2.3112078,42.13181,0.5863304,0.0,34.716766,275.6835,0.0,301.20514,320.56558,0.229477,0.20704184,826.8939,201.80826,914.18,629.3862,2.7272727,52.472454,0.80080914,0.0,6.5459523,34.572765,694.2598,221.25023,0.0,0.0,15.969715,55.92836,407.9505,40.15213,2.696797,8.344352,23.451252,0.0,358.71786,406.62622,321.45944,15.165765,785.77386,260.49332,0.0,1.8079803,0.23361804,118.40176,238.05833,57.936733,234.06544,351.4372,39.6079,210.7902
0.0,277.25424,25.108574,27.857077,177.3146,0.07114886,454.1587,147.11075,464.03442,1.1811765,43.25781,28.2844,0.0,0.0,51.9145,69.86164,261.83334,0.1810986,5.3006854,0.0,0.0,483.6675,19.88081,31.727991,0.0,0.6050987,19.156757,0.07243184,484.23856,161.94962,1.5028094,0.0,0.0,1.0341129,11.138128,34.850796,3.2398598,0.01013188,15.736276,0.5603277,5.439814,22.467333,0.0,0.05596735,38.159855,0.0,210.77454,20.17779,1.2147149,0.0,0.06372537,7.9769382,0.2216771,185.55376,167.80128,140.56207,517.4536,48.602825,0.24314158,0.0,0.03646274,0.11526999,0.0,0.0,36.115765,158.28029,0.0,5.035297,250.22154,178.10028,2.454282,345.07324,0.0,314.41983,20.841423,65.65323,0.0,250.30296,0.0,0.041435383,20.985653,1.3649373,0.0,34.452938,146.84752,0.0,159.70876,157.00945,0.0,4.573044,444.42422,130.16772,545.9444,388.13156,6.803955,40.794994,3.218448,0.0,12.638047,3.2726939,448.04422,116.259834,0.0,0.0,0.41031146,22.652868,250.77359,30.819298,0.27246034,3.843829,23.340483,0.0,213.19403,301.61667,240.84471,19.74466,463.1876,146.10329,0.0,9.084488,0.13733369,75.29948,200.63907,76.57071,79.36226,199.94753,6.631966,173.62856
